ts,o,h,l,c,v
2025-12-22T16:15:00Z,209.72,209.81,209.62,209.64,26107
2025-12-22T16:16:00Z,209.64,209.70,209.05,209.19,40815
2025-12-22T16:17:00Z,209.19,209.54,209.18,209.34,5632
2025-12-22T16:18:00Z,209.34,209.35,209.04,209.09,37165
2025-12-22T16:19:00Z,209.09,209.26,208.78,208.93,5945
2025-12-22T16:20:00Z,208.93,209.00,208.36,208.53,14664
2025-12-22T16:21:00Z,208.53,208.57,208.37,208.47,49354
2025-12-22T16:22:00Z,208.47,208.91,208.46,208.79,20488
2025-12-22T16:23:00Z,208.79,208.97,208.34,208.50,6529
2025-12-22T16:24:00Z,208.50,208.66,208.41,208.51,46085
2025-12-22T16:25:00Z,208.51,208.68,208.27,208.47,46483
2025-12-22T16:26:00Z,208.47,208.48,207.92,208.10,13811
2025-12-22T16:27:00Z,208.10,208.47,207.92,208.37,39139
2025-12-22T16:28:00Z,208.37,208.85,208.32,208.75,23566
2025-12-22T16:29:00Z,208.75,208.91,208.19,208.25,23230
2025-12-22T16:30:00Z,208.25,208.60,208.08,208.45,46709
2025-12-22T16:31:00Z,208.45,208.59,208.26,208.58,47751
2025-12-22T16:32:00Z,208.58,208.74,208.55,208.59,5080
2025-12-22T16:33:00Z,208.59,209.01,208.44,208.98,39491
2025-12-22T16:34:00Z,208.98,209.29,208.87,209.20,20767
2025-12-22T16:35:00Z,209.20,209.47,209.11,209.47,32385
2025-12-22T16:36:00Z,209.47,209.48,209.10,209.16,35623
2025-12-22T16:37:00Z,209.16,209.34,208.99,209.05,40911
2025-12-22T16:38:00Z,209.05,209.37,208.91,209.27,14934
2025-12-22T16:39:00Z,209.27,209.42,209.00,209.06,35827
2025-12-22T16:40:00Z,209.06,209.35,209.03,209.31,16167
2025-12-22T16:41:00Z,209.31,209.89,209.25,209.78,30332
2025-12-22T16:42:00Z,209.78,210.30,209.65,210.17,48491
2025-12-22T16:43:00Z,210.17,210.72,210.08,210.63,9671
2025-12-22T16:44:00Z,210.63,211.24,210.47,211.12,11307
2025-12-22T16:45:00Z,211.12,211.30,210.69,210.88,18145
2025-12-22T16:46:00Z,210.88,211.08,210.50,210.59,9066
2025-12-22T16:47:00Z,210.59,210.70,210.18,210.37,33162
2025-12-22T16:48:00Z,210.37,210.55,210.21,210.22,48468
2025-12-22T16:49:00Z,210.22,210.57,210.14,210.42,26652
2025-12-22T16:50:00Z,210.42,211.05,210.39,210.86,38302
2025-12-22T16:51:00Z,210.86,211.27,210.67,211.15,37541
2025-12-22T16:52:00Z,211.15,211.60,211.11,211.59,7752
2025-12-22T16:53:00Z,211.59,211.73,211.37,211.56,38950
2025-12-22T16:54:00Z,211.56,211.65,211.47,211.51,1774
2025-12-22T16:55:00Z,211.51,211.71,211.43,211.45,20721
2025-12-22T16:56:00Z,211.45,211.57,211.08,211.14,14480
2025-12-22T16:57:00Z,211.14,211.68,210.98,211.58,24690
2025-12-22T16:58:00Z,211.58,211.61,211.43,211.47,26649
2025-12-22T16:59:00Z,211.47,211.65,210.98,211.05,36437
2025-12-22T17:00:00Z,211.05,211.25,210.80,210.81,31055
2025-12-22T17:01:00Z,210.81,210.96,210.52,210.62,18046
2025-12-22T17:02:00Z,210.62,210.88,210.60,210.84,34945
2025-12-22T17:03:00Z,210.84,211.01,210.68,210.73,19568
2025-12-22T17:04:00Z,210.73,210.88,210.26,210.33,48404
2025-12-22T17:05:00Z,210.33,210.50,209.73,209.84,25137
2025-12-22T17:06:00Z,209.84,210.12,209.70,210.10,26107
2025-12-22T17:07:00Z,210.10,210.26,209.92,210.20,49063
2025-12-22T17:08:00Z,210.20,210.36,209.78,209.92,47159
2025-12-22T17:09:00Z,209.92,210.37,209.72,210.25,15011
2025-12-22T17:10:00Z,210.25,210.30,209.79,209.90,44293
2025-12-22T17:11:00Z,209.90,210.05,209.33,209.51,32071
2025-12-22T17:12:00Z,209.51,209.71,208.96,209.04,11749
2025-12-22T17:13:00Z,209.04,209.09,208.38,208.58,21663
2025-12-22T17:14:00Z,208.58,208.64,208.33,208.42,47546
2025-12-22T17:15:00Z,208.42,208.46,208.16,208.20,12144
2025-12-22T17:16:00Z,208.20,208.31,207.70,207.74,14307
2025-12-22T17:17:00Z,207.74,207.85,207.70,207.72,35711
2025-12-22T17:18:00Z,207.72,207.84,207.34,207.40,30693
2025-12-22T17:19:00Z,207.40,207.99,207.34,207.87,35080
2025-12-22T17:20:00Z,207.87,208.17,207.75,208.04,28481
2025-12-22T17:21:00Z,208.04,208.08,207.48,207.63,35277
2025-12-22T17:22:00Z,207.63,208.18,207.49,208.04,11420
2025-12-22T17:23:00Z,208.04,208.24,207.45,207.55,46190
2025-12-22T17:24:00Z,207.55,208.12,207.43,207.95,40824
2025-12-22T17:25:00Z,207.95,208.52,207.77,208.45,16279
2025-12-22T17:26:00Z,208.45,208.57,208.22,208.36,5204
2025-12-22T17:27:00Z,208.36,208.87,208.20,208.84,48820
2025-12-22T17:28:00Z,208.84,209.08,208.81,209.04,13994
2025-12-22T17:29:00Z,209.04,209.26,208.90,209.23,32490
2025-12-22T17:30:00Z,209.23,209.44,209.14,209.35,42094
2025-12-22T17:31:00Z,209.35,209.50,209.04,209.19,45519
2025-12-22T17:32:00Z,209.19,209.22,208.65,208.77,23235
2025-12-22T17:33:00Z,208.77,208.87,208.46,208.65,41321
2025-12-22T17:34:00Z,208.65,208.97,208.60,208.81,31691
2025-12-22T17:35:00Z,208.81,208.91,208.47,208.55,48553
2025-12-22T17:36:00Z,208.55,208.73,208.35,208.69,27952
2025-12-22T17:37:00Z,208.69,208.79,208.61,208.62,8686
2025-12-22T17:38:00Z,208.62,208.79,208.13,208.31,46130
2025-12-22T17:39:00Z,208.31,208.61,208.27,208.46,37906
2025-12-22T17:40:00Z,208.46,208.74,208.44,208.55,36167
2025-12-22T17:41:00Z,208.55,208.95,208.48,208.92,5753
2025-12-22T17:42:00Z,208.92,209.03,208.81,208.84,17638
2025-12-22T17:43:00Z,208.84,208.97,208.68,208.74,29726
2025-12-22T17:44:00Z,208.74,209.03,208.62,208.95,21846
2025-12-22T17:45:00Z,208.95,208.96,208.28,208.48,28182
2025-12-22T17:46:00Z,208.48,208.67,208.24,208.38,35015
2025-12-22T17:47:00Z,208.38,208.54,207.95,208.06,40693
2025-12-22T17:48:00Z,208.06,208.08,207.74,207.77,3701
2025-12-22T17:49:00Z,207.77,207.78,207.23,207.36,4682
2025-12-22T17:50:00Z,207.36,207.48,207.22,207.33,5312
2025-12-22T17:51:00Z,207.33,207.89,207.26,207.78,43556
2025-12-22T17:52:00Z,207.78,208.21,207.67,208.17,41246
2025-12-22T17:53:00Z,208.17,208.27,207.99,208.14,41537
2025-12-22T17:54:00Z,208.14,208.31,208.05,208.31,19016
2025-12-22T17:55:00Z,208.31,208.41,208.11,208.25,35695
2025-12-22T17:56:00Z,208.25,208.39,207.77,207.90,48240
2025-12-22T17:57:00Z,207.90,208.21,207.70,208.02,13175
2025-12-22T17:58:00Z,208.02,208.08,207.49,207.57,4922
2025-12-22T17:59:00Z,207.57,207.66,207.37,207.55,33222
2025-12-22T18:00:00Z,207.55,207.55,207.10,207.23,3489
2025-12-22T18:01:00Z,207.23,207.34,206.91,206.98,37855
2025-12-22T18:02:00Z,206.98,206.99,206.68,206.83,26010
2025-12-22T18:03:00Z,206.83,207.11,206.67,207.00,21114
2025-12-22T18:04:00Z,207.00,207.58,206.85,207.40,12985
2025-12-22T18:05:00Z,207.40,207.42,207.27,207.29,2833
2025-12-22T18:06:00Z,207.29,207.75,207.14,207.71,35197
2025-12-22T18:07:00Z,207.71,207.76,207.17,207.29,38690
2025-12-22T18:08:00Z,207.29,207.91,207.19,207.71,1973
2025-12-22T18:09:00Z,207.71,208.28,207.60,208.21,16107
2025-12-22T18:10:00Z,208.21,208.39,207.64,207.79,48759
2025-12-22T18:11:00Z,207.79,208.26,207.77,208.16,18715
2025-12-22T18:12:00Z,208.16,208.61,208.06,208.48,44974
2025-12-22T18:13:00Z,208.48,208.63,207.94,208.12,24044
2025-12-22T18:14:00Z,208.12,208.18,208.10,208.12,18325
2025-12-22T18:15:00Z,208.12,208.32,208.05,208.30,18531
2025-12-22T18:16:00Z,208.30,208.31,208.10,208.29,43489
2025-12-22T18:17:00Z,208.29,208.32,208.04,208.16,25611
2025-12-22T18:18:00Z,208.16,208.20,208.09,208.14,2654
2025-12-22T18:19:00Z,208.14,208.61,208.06,208.43,1106
2025-12-22T18:20:00Z,208.43,208.76,208.27,208.75,11965
2025-12-22T18:21:00Z,208.75,208.82,208.64,208.74,35570
2025-12-22T18:22:00Z,208.74,209.29,208.74,209.11,34715
2025-12-22T18:23:00Z,209.11,209.12,209.03,209.06,32581
2025-12-22T18:24:00Z,209.06,209.54,209.04,209.43,11732
2025-12-22T18:25:00Z,209.43,209.61,209.01,209.03,32224
2025-12-22T18:26:00Z,209.03,209.08,208.56,208.69,17017
2025-12-22T18:27:00Z,208.69,209.00,208.57,208.97,11140
2025-12-22T18:28:00Z,208.97,208.98,208.69,208.70,10944
2025-12-22T18:29:00Z,208.70,208.83,208.51,208.65,12138
2025-12-22T18:30:00Z,208.65,208.82,208.19,208.37,39630
2025-12-22T18:31:00Z,208.37,208.50,208.23,208.44,27930
2025-12-22T18:32:00Z,208.44,208.46,208.03,208.11,28850
2025-12-22T18:33:00Z,208.11,208.62,207.97,208.56,3974
2025-12-22T18:34:00Z,208.56,208.62,208.02,208.12,45971
2025-12-22T18:35:00Z,208.12,208.25,208.01,208.16,15313
2025-12-22T18:36:00Z,208.16,208.66,208.07,208.54,37098
2025-12-22T18:37:00Z,208.54,208.73,208.17,208.34,45089
2025-12-22T18:38:00Z,208.34,208.88,208.31,208.72,35641
2025-12-22T18:39:00Z,208.72,209.25,208.56,209.13,28093
2025-12-22T18:40:00Z,209.13,209.19,208.74,208.93,38472
2025-12-22T18:41:00Z,208.93,209.14,208.85,209.14,1037
2025-12-22T18:42:00Z,209.14,209.20,208.47,208.64,33970
2025-12-22T18:43:00Z,208.64,209.08,208.61,208.97,8532
2025-12-22T18:44:00Z,208.97,209.28,208.84,209.23,44389
2025-12-22T18:45:00Z,209.23,209.33,208.69,208.80,24129
2025-12-22T18:46:00Z,208.80,209.12,208.60,209.07,17462
2025-12-22T18:47:00Z,209.07,209.13,208.56,208.71,49262
2025-12-22T18:48:00Z,208.71,208.90,208.50,208.67,4281
2025-12-22T18:49:00Z,208.67,208.84,208.40,208.49,11855
2025-12-22T18:50:00Z,208.49,208.59,208.20,208.39,43360
2025-12-22T18:51:00Z,208.39,208.50,207.82,207.97,48830
2025-12-22T18:52:00Z,207.97,208.14,207.93,207.97,21365
2025-12-22T18:53:00Z,207.97,208.13,207.95,208.05,1456
2025-12-22T18:54:00Z,208.05,208.17,207.53,207.63,41246
2025-12-22T18:55:00Z,207.63,207.78,207.33,207.46,32826
2025-12-22T18:56:00Z,207.46,207.93,207.39,207.76,9186
2025-12-22T18:57:00Z,207.76,207.81,207.63,207.70,34204
2025-12-22T18:58:00Z,207.70,207.89,207.53,207.65,40051
2025-12-22T18:59:00Z,207.65,207.96,207.50,207.82,12475
2025-12-22T19:00:00Z,207.82,208.33,207.63,208.28,29158
2025-12-22T19:01:00Z,208.28,208.87,208.23,208.70,43053
2025-12-22T19:02:00Z,208.70,208.83,208.29,208.43,1745
2025-12-22T19:03:00Z,208.43,208.92,208.26,208.85,48806
2025-12-22T19:04:00Z,208.85,209.16,208.71,209.06,30722
2025-12-22T19:05:00Z,209.06,209.60,208.98,209.47,31011
2025-12-22T19:06:00Z,209.47,209.61,209.45,209.52,6664
2025-12-22T19:07:00Z,209.52,209.59,209.52,209.54,21170
2025-12-22T19:08:00Z,209.54,209.80,209.50,209.64,15396
2025-12-22T19:09:00Z,209.64,209.96,209.56,209.93,20704
2025-12-22T19:10:00Z,209.93,210.02,209.53,209.69,16148
2025-12-22T19:11:00Z,209.69,210.01,209.58,209.85,33301
2025-12-22T19:12:00Z,209.85,209.86,209.45,209.64,12752
2025-12-22T19:13:00Z,209.64,209.73,209.08,209.14,23871
2025-12-22T19:14:00Z,209.14,209.26,209.05,209.14,36774
2025-12-22T19:15:00Z,209.14,209.16,208.50,208.69,12700
2025-12-22T19:16:00Z,208.69,208.88,208.35,208.54,39201
2025-12-22T19:17:00Z,208.54,208.55,208.13,208.32,48158
2025-12-22T19:18:00Z,208.32,208.35,208.19,208.27,27254
2025-12-22T19:19:00Z,208.27,208.34,207.73,207.91,28218
2025-12-22T19:20:00Z,207.91,208.14,207.88,208.01,48413
2025-12-22T19:21:00Z,208.01,208.37,207.95,208.36,2706
2025-12-22T19:22:00Z,208.36,208.42,207.90,207.95,38327
2025-12-22T19:23:00Z,207.95,207.99,207.35,207.54,19960
2025-12-22T19:24:00Z,207.54,207.55,207.25,207.44,24539
2025-12-22T19:25:00Z,207.44,207.59,206.89,206.99,34802
2025-12-22T19:26:00Z,206.99,207.29,206.90,207.18,6412
2025-12-22T19:27:00Z,207.18,207.29,206.82,207.00,9321
2025-12-22T19:28:00Z,207.00,207.18,206.97,207.02,47081
2025-12-22T19:29:00Z,207.02,207.32,206.83,207.20,25319
2025-12-22T19:30:00Z,207.20,207.37,206.80,206.86,9376
2025-12-22T19:31:00Z,206.86,206.99,206.56,206.71,37161
2025-12-22T19:32:00Z,206.71,206.79,206.65,206.68,38329
2025-12-22T19:33:00Z,206.68,206.92,206.64,206.82,31918
2025-12-22T19:34:00Z,206.82,207.14,206.62,207.13,14799
2025-12-22T19:35:00Z,207.13,207.48,207.09,207.29,16973
2025-12-22T19:36:00Z,207.29,207.51,207.17,207.34,22670
2025-12-22T19:37:00Z,207.34,207.68,207.19,207.65,49759
2025-12-22T19:38:00Z,207.65,207.73,207.09,207.21,29020
2025-12-22T19:39:00Z,207.21,207.31,206.83,206.84,7795
2025-12-22T19:40:00Z,206.84,207.02,206.80,206.96,24351
2025-12-22T19:41:00Z,206.96,206.97,206.69,206.79,25490
2025-12-22T19:42:00Z,206.79,207.08,206.73,207.00,34179
2025-12-22T19:43:00Z,207.00,207.06,206.69,206.78,4705
2025-12-22T19:44:00Z,206.78,206.95,206.67,206.76,35304
2025-12-22T19:45:00Z,206.76,207.08,206.74,206.90,19915
2025-12-22T19:46:00Z,206.90,207.14,206.78,207.05,45447
2025-12-22T19:47:00Z,207.05,207.30,207.04,207.14,6963
2025-12-22T19:48:00Z,207.14,207.33,206.59,206.76,10391
2025-12-22T19:49:00Z,206.76,206.94,206.76,206.87,19224
2025-12-22T19:50:00Z,206.87,207.13,206.86,207.11,7963
2025-12-22T19:51:00Z,207.11,207.29,206.72,206.92,3055
2025-12-22T19:52:00Z,206.92,207.37,206.84,207.33,37154
2025-12-22T19:53:00Z,207.33,207.36,206.73,206.87,13488
2025-12-22T19:54:00Z,206.87,206.88,206.63,206.81,1901
2025-12-22T19:55:00Z,206.81,206.87,206.65,206.84,18666
2025-12-22T19:56:00Z,206.84,206.89,206.31,206.43,38216
2025-12-22T19:57:00Z,206.43,206.44,206.22,206.39,11545
2025-12-22T19:58:00Z,206.39,206.75,206.27,206.61,49952
2025-12-22T19:59:00Z,206.61,207.09,206.54,207.07,39344
2025-12-22T20:00:00Z,207.07,207.46,206.91,207.35,9365
2025-12-22T20:01:00Z,207.35,207.47,207.00,207.07,27871
2025-12-22T20:02:00Z,207.07,207.54,206.88,207.52,39485
2025-12-22T20:03:00Z,207.52,207.70,207.34,207.35,12802
2025-12-22T20:04:00Z,207.35,207.41,206.97,206.97,29695
2025-12-22T20:05:00Z,206.97,207.01,206.37,206.51,2258
2025-12-22T20:06:00Z,206.51,206.58,206.35,206.48,21698
2025-12-22T20:07:00Z,206.48,206.64,206.13,206.27,38426
2025-12-22T20:08:00Z,206.27,206.29,206.14,206.21,25599
2025-12-22T20:09:00Z,206.21,206.71,206.20,206.69,13673
2025-12-22T20:10:00Z,206.69,207.12,206.50,207.02,34152
2025-12-22T20:11:00Z,207.02,207.51,206.86,207.46,25992
2025-12-22T20:12:00Z,207.46,207.68,207.35,207.60,34719
2025-12-22T20:13:00Z,207.60,208.11,207.53,208.00,25157
2025-12-22T20:14:00Z,208.00,208.11,207.74,207.86,37341
2025-12-22T20:15:00Z,207.86,208.31,207.67,208.30,43228
2025-12-22T20:16:00Z,208.30,208.32,208.00,208.10,25249
2025-12-22T20:17:00Z,208.10,208.23,207.81,207.99,16593
2025-12-22T20:18:00Z,207.99,208.00,207.82,207.86,48490
2025-12-22T20:19:00Z,207.86,208.10,207.69,208.07,35958
2025-12-22T20:20:00Z,208.07,208.28,207.88,208.20,30703
2025-12-22T20:21:00Z,208.20,208.30,207.84,207.92,21009
2025-12-22T20:22:00Z,207.92,208.45,207.81,208.34,18494
2025-12-22T20:23:00Z,208.34,208.47,208.18,208.19,11078
2025-12-22T20:24:00Z,208.19,208.49,208.03,208.33,47652
2025-12-22T20:25:00Z,208.33,208.94,208.20,208.75,7027
2025-12-22T20:26:00Z,208.75,208.93,208.38,208.40,12837
2025-12-22T20:27:00Z,208.40,208.54,208.13,208.14,8379
2025-12-22T20:28:00Z,208.14,208.28,208.00,208.21,19800
2025-12-22T20:29:00Z,208.21,208.26,207.95,208.14,9461
2025-12-22T20:30:00Z,208.14,208.52,207.96,208.49,14006
2025-12-22T20:31:00Z,208.49,208.69,208.13,208.16,15599
2025-12-22T20:32:00Z,208.16,208.32,207.74,207.79,4074
2025-12-22T20:33:00Z,207.79,208.38,207.60,208.24,46470
2025-12-22T20:34:00Z,208.24,208.71,208.14,208.71,9604
2025-12-22T20:35:00Z,208.71,208.76,208.42,208.54,35658
2025-12-22T20:36:00Z,208.54,208.59,208.10,208.11,39516
2025-12-22T20:37:00Z,208.11,208.16,207.99,208.12,33330
2025-12-22T20:38:00Z,208.12,208.30,207.64,207.73,8871
2025-12-22T20:39:00Z,207.73,207.85,207.33,207.39,26264
2025-12-22T20:40:00Z,207.39,207.55,206.97,207.07,33295
2025-12-22T20:41:00Z,207.07,207.21,207.01,207.21,25628
2025-12-22T20:42:00Z,207.21,207.23,207.02,207.10,15582
2025-12-22T20:43:00Z,207.10,207.49,206.92,207.34,42931
2025-12-22T20:44:00Z,207.34,207.52,206.98,207.01,46574
2025-12-22T20:45:00Z,207.01,207.48,206.89,207.30,14432
2025-12-22T20:46:00Z,207.30,207.39,206.62,206.81,8344
2025-12-22T20:47:00Z,206.81,206.89,206.68,206.70,8606
2025-12-22T20:48:00Z,206.70,207.17,206.53,206.98,39564
2025-12-22T20:49:00Z,206.98,207.13,206.40,206.49,8382
2025-12-22T20:50:00Z,206.49,206.81,206.44,206.81,34881
2025-12-22T20:51:00Z,206.81,206.95,206.32,206.43,11550
2025-12-22T20:52:00Z,206.43,206.52,206.19,206.38,42345
2025-12-22T20:53:00Z,206.38,206.40,205.84,206.00,17417
2025-12-22T20:54:00Z,206.00,206.03,205.81,206.01,20458
2025-12-22T20:55:00Z,206.01,206.33,205.82,206.23,8766
2025-12-22T20:56:00Z,206.23,206.32,205.72,205.74,15066
2025-12-22T20:57:00Z,205.74,206.14,205.62,206.07,25017
2025-12-22T20:58:00Z,206.07,206.40,205.99,206.30,8088
2025-12-22T20:59:00Z,206.30,206.35,206.04,206.22,11083
2025-12-23T14:30:00Z,206.22,206.37,205.61,205.76,41718
2025-12-23T14:31:00Z,205.76,205.95,205.59,205.61,4998
2025-12-23T14:32:00Z,205.61,206.23,205.54,206.04,31804
2025-12-23T14:33:00Z,206.04,206.53,206.04,206.49,6959
2025-12-23T14:34:00Z,206.49,206.98,206.41,206.87,29790
2025-12-23T14:35:00Z,206.87,207.25,206.68,207.07,26825
2025-12-23T14:36:00Z,207.07,207.46,206.98,207.44,16137
2025-12-23T14:37:00Z,207.44,207.72,207.29,207.58,9232
2025-12-23T14:38:00Z,207.58,207.68,207.09,207.27,20861
2025-12-23T14:39:00Z,207.27,207.36,207.13,207.20,7595
2025-12-23T14:40:00Z,207.20,207.25,206.70,206.89,1313
2025-12-23T14:41:00Z,206.89,207.03,206.62,206.80,10658
2025-12-23T14:42:00Z,206.80,207.10,206.64,206.95,47862
2025-12-23T14:43:00Z,206.95,207.14,206.81,206.93,3015
2025-12-23T14:44:00Z,206.93,207.11,206.50,206.59,25171
2025-12-23T14:45:00Z,206.59,206.72,206.25,206.27,5143
2025-12-23T14:46:00Z,206.27,206.57,206.24,206.50,2188
2025-12-23T14:47:00Z,206.50,206.63,205.96,206.01,3301
2025-12-23T14:48:00Z,206.01,206.10,205.60,205.77,41063
2025-12-23T14:49:00Z,205.77,205.77,205.26,205.35,26121
2025-12-23T14:50:00Z,205.35,205.53,205.16,205.38,35518
2025-12-23T14:51:00Z,205.38,205.46,205.03,205.11,33035
2025-12-23T14:52:00Z,205.11,205.52,205.08,205.50,41083
2025-12-23T14:53:00Z,205.50,205.55,205.11,205.29,32668
2025-12-23T14:54:00Z,205.29,205.31,204.69,204.83,12141
2025-12-23T14:55:00Z,204.83,205.29,204.63,205.20,7526
2025-12-23T14:56:00Z,205.20,205.40,205.10,205.20,43296
2025-12-23T14:57:00Z,205.20,205.72,205.08,205.64,38645
2025-12-23T14:58:00Z,205.64,205.72,205.48,205.59,8832
2025-12-23T14:59:00Z,205.59,205.96,205.39,205.85,44629
2025-12-23T15:00:00Z,205.85,206.14,205.76,206.13,15426
2025-12-23T15:01:00Z,206.13,206.27,205.86,205.99,48450
2025-12-23T15:02:00Z,205.99,206.22,205.91,206.14,39033
2025-12-23T15:03:00Z,206.14,206.15,205.85,205.95,41837
2025-12-23T15:04:00Z,205.95,206.36,205.94,206.27,45111
2025-12-23T15:05:00Z,206.27,206.43,205.79,205.80,13473
2025-12-23T15:06:00Z,205.80,205.98,205.46,205.47,48362
2025-12-23T15:07:00Z,205.47,205.54,205.09,205.29,24031
2025-12-23T15:08:00Z,205.29,205.41,204.98,205.13,42556
2025-12-23T15:09:00Z,205.13,205.31,205.11,205.28,47108
2025-12-23T15:10:00Z,205.28,205.66,205.20,205.64,10671
2025-12-23T15:11:00Z,205.64,205.69,204.99,205.16,41959
2025-12-23T15:12:00Z,205.16,205.24,204.67,204.69,4997
2025-12-23T15:13:00Z,204.69,205.24,204.57,205.08,22274
2025-12-23T15:14:00Z,205.08,205.33,204.91,205.18,13417
2025-12-23T15:15:00Z,205.18,205.43,205.06,205.32,44679
2025-12-23T15:16:00Z,205.32,205.47,204.68,204.83,42414
2025-12-23T15:17:00Z,204.83,204.88,204.26,204.40,41883
2025-12-23T15:18:00Z,204.40,204.84,204.30,204.80,3770
2025-12-23T15:19:00Z,204.80,205.10,204.79,205.01,13793
2025-12-23T15:20:00Z,205.01,205.18,204.51,204.54,26292
2025-12-23T15:21:00Z,204.54,204.58,204.07,204.20,1529
2025-12-23T15:22:00Z,204.20,204.64,204.05,204.62,7559
2025-12-23T15:23:00Z,204.62,204.87,204.48,204.74,46106
2025-12-23T15:24:00Z,204.74,204.82,204.18,204.26,13825
2025-12-23T15:25:00Z,204.26,204.36,203.93,204.05,36711
2025-12-23T15:26:00Z,204.05,204.39,203.94,204.29,20708
2025-12-23T15:27:00Z,204.29,204.39,204.06,204.19,24141
2025-12-23T15:28:00Z,204.19,204.49,204.07,204.32,48734
2025-12-23T15:29:00Z,204.32,204.48,204.20,204.29,32241
2025-12-23T15:30:00Z,204.29,204.43,204.10,204.43,26322
2025-12-23T15:31:00Z,204.43,204.56,203.87,203.96,17948
2025-12-23T15:32:00Z,203.96,204.01,203.82,203.87,13214
2025-12-23T15:33:00Z,203.87,204.03,203.63,203.65,36935
2025-12-23T15:34:00Z,203.65,203.91,203.48,203.75,46069
2025-12-23T15:35:00Z,203.75,203.76,203.42,203.50,39402
2025-12-23T15:36:00Z,203.50,203.92,203.41,203.84,25155
2025-12-23T15:37:00Z,203.84,203.87,203.72,203.74,39114
2025-12-23T15:38:00Z,203.74,203.90,203.65,203.72,3166
2025-12-23T15:39:00Z,203.72,203.79,203.35,203.36,4464
2025-12-23T15:40:00Z,203.36,203.50,202.98,203.15,8066
2025-12-23T15:41:00Z,203.15,203.26,202.94,203.00,14426
2025-12-23T15:42:00Z,203.00,203.40,202.83,203.20,14686
2025-12-23T15:43:00Z,203.20,203.63,203.05,203.44,45881
2025-12-23T15:44:00Z,203.44,203.54,203.03,203.07,11767
2025-12-23T15:45:00Z,203.07,203.29,202.93,203.26,15045
2025-12-23T15:46:00Z,203.26,203.64,203.13,203.45,11553
2025-12-23T15:47:00Z,203.45,203.57,202.98,203.04,11232
2025-12-23T15:48:00Z,203.04,203.20,202.38,202.55,38884
2025-12-23T15:49:00Z,202.55,202.61,202.47,202.57,15460
2025-12-23T15:50:00Z,202.57,202.79,202.42,202.63,44032
2025-12-23T15:51:00Z,202.63,203.07,202.53,203.04,45890
2025-12-23T15:52:00Z,203.04,203.06,202.66,202.83,49362
2025-12-23T15:53:00Z,202.83,203.35,202.65,203.21,42345
2025-12-23T15:54:00Z,203.21,203.26,203.09,203.13,29766
2025-12-23T15:55:00Z,203.13,203.65,203.02,203.46,16785
2025-12-23T15:56:00Z,203.46,203.52,203.29,203.29,2085
2025-12-23T15:57:00Z,203.29,203.52,203.14,203.39,27189
2025-12-23T15:58:00Z,203.39,203.50,203.09,203.23,28490
2025-12-23T15:59:00Z,203.23,203.39,203.17,203.34,17113
2025-12-23T16:00:00Z,203.34,203.82,203.19,203.75,43465
2025-12-23T16:01:00Z,203.75,204.16,203.70,204.02,23828
2025-12-23T16:02:00Z,204.02,204.20,203.84,203.89,44273
2025-12-23T16:03:00Z,203.89,204.39,203.77,204.29,23886
2025-12-23T16:04:00Z,204.29,204.42,204.12,204.28,22642
2025-12-23T16:05:00Z,204.28,204.37,204.21,204.22,38753
2025-12-23T16:06:00Z,204.22,204.66,204.03,204.56,30705
2025-12-23T16:07:00Z,204.56,204.59,203.96,204.13,30933
2025-12-23T16:08:00Z,204.13,204.14,203.84,203.93,27671
2025-12-23T16:09:00Z,203.93,204.16,203.84,203.98,31021
2025-12-23T16:10:00Z,203.98,204.45,203.91,204.30,33687
2025-12-23T16:11:00Z,204.30,204.43,203.86,203.95,26751
2025-12-23T16:12:00Z,203.95,204.13,203.87,203.99,31216
2025-12-23T16:13:00Z,203.99,204.22,203.97,204.10,33783
2025-12-23T16:14:00Z,204.10,204.29,203.91,204.24,21170
2025-12-23T16:15:00Z,204.24,204.69,204.22,204.62,8558
2025-12-23T16:16:00Z,204.62,204.77,204.27,204.37,21057
2025-12-23T16:17:00Z,204.37,204.48,204.29,204.43,17779
2025-12-23T16:18:00Z,204.43,204.50,203.98,204.05,46122
2025-12-23T16:19:00Z,204.05,204.28,203.94,204.11,45123
2025-12-23T16:20:00Z,204.11,204.14,203.61,203.74,45299
2025-12-23T16:21:00Z,203.74,203.83,203.66,203.75,34515
2025-12-23T16:22:00Z,203.75,203.90,203.63,203.73,15763
2025-12-23T16:23:00Z,203.73,203.98,203.60,203.95,13026
2025-12-23T16:24:00Z,203.95,204.23,203.93,204.10,7338
2025-12-23T16:25:00Z,204.10,204.40,203.93,204.22,7106
2025-12-23T16:26:00Z,204.22,204.22,203.73,203.75,17612
2025-12-23T16:27:00Z,203.75,203.94,203.23,203.40,2587
2025-12-23T16:28:00Z,203.40,203.73,203.37,203.68,16303
2025-12-23T16:29:00Z,203.68,204.02,203.53,203.94,5246
2025-12-23T16:30:00Z,203.94,204.36,203.92,204.20,30146
2025-12-23T16:31:00Z,204.20,204.24,203.77,203.89,23243
2025-12-23T16:32:00Z,203.89,204.09,203.78,203.94,46113
2025-12-23T16:33:00Z,203.94,204.10,203.76,203.87,19686
2025-12-23T16:34:00Z,203.87,203.98,203.43,203.57,41152
2025-12-23T16:35:00Z,203.57,203.76,203.00,203.08,26788
